"","H00908.CSI","H00909.CSI","H00910.CSI","H00911.CSI","H00912.CSI","H00913.CSI","H00914.CSI","H00915.CSI","H00916.CSI","H00917.CSI"
"2019-08-16",2090.0622,2355.5844,2603.8717,6414.4066,24368.0081,11006.5278,8587.6043,2105.7594,2867.7189,2819.0171
"2019-08-19",2124.3459,2385.7358,2667.057,6545.5759,24414.5189,11247.7083,8790.3911,2205.7321,2987.0931,2882.4903
"2019-08-20",2126.066,2398.144,2669.4185,6543.1863,24576.9578,11192.7783,8760.1605,2201.1015,3002.1177,2835.6019
"2019-08-21",2119.1284,2381.7363,2673.1016,6568.7057,24444.0157,11110.0619,8741.6643,2208.6238,3040.3479,2818.8617
"2019-08-22",2108.629,2370.6168,2673.006,6613.4679,24956.682,11232.7389,8735.0891,2208.7264,3005.1461,2826.8633
"2019-08-23",2112.9222,2366.0381,2682.9857,6631.4738,25147.2669,11598.0139,8816.0353,2210.2592,2970.2616,2832.6667
"2019-08-26",2096.8799,2352.4711,2645.278,6542.2303,24735.1332,11653.2571,8648.9577,2173.5498,2913.5309,2822.1438
"2019-08-27",2110.2558,2386.8624,2684.2461,6701.9484,25263.6339,11727.0007,8714.0309,2218.9933,2963.7174,2868.4211
"2019-08-28",2113.974,2373.8318,2688.0918,6714.0548,25508.7069,11628.2653,8633.2504,2197.9583,2951.8306,2849.0528
"2019-08-29",2108.9872,2381.0106,2679.6734,6683.3383,25712.3162,11605.1667,8563.9865,2197.4184,2923.3554,2819.2473
"2019-08-30",2114.58,2368.4647,2680.084,6734.2987,26166.0292,11700.8546,8572.1116,2171.9084,2887.4264,2796.6385
"2019-09-02",2163.4523,2401.7145,2739.0089,6855.1648,26137.9381,11778.6092,8662.0484,2240.6948,2949.1249,2795.109
"2019-09-03",2165.5927,2409.1937,2747.3064,6846.6514,26094.3633,11669.9378,8651.8685,2289.6559,3008.579,2810.1067
"2019-09-04",2190.1991,2456.3198,2786.2127,6903.7467,25830.7235,11665.6465,8793.7329,2301.8902,3019.9506,2794.5265
"2019-09-05",2186.8922,2480.9564,2806.5302,6901.8367,26093.3316,11727.0375,8917.8213,2343.5998,3060.9398,2794.1784
"2019-09-06",2199.6774,2471.5399,2815.1261,6957.4417,25908.9764,11850.8708,8999.0896,2364.7225,3202.6181,2796.9416
"2019-09-09",2212.9957,2499.4279,2831.624,7007.9775,25781.1052,11874.1455,9012.1949,2447.3887,3369.8458,2802.173
"2019-09-10",2216.3094,2497.4996,2816.7073,6967.1443,25678.5458,12010.6191,8976.2889,2417.9198,3373.921,2804.5174
"2019-09-11",2212.6974,2498.4563,2805.9083,6926.2292,24686.4,11760.2702,9023.744,2379.3522,3275.8242,2802.0344
"2019-09-12",2207.9732,2507.5769,2827.107,6987.9573,25065.3766,11793.0206,9157.4057,2403.0705,3295.0581,2814.4691
"2019-09-16",2249.1679,2512.6188,2814.3016,6947.9562,25016.5016,11849.111,9068.162,2420.0612,3274.8754,2826.5632
"2019-09-17",2227.2823,2462.8469,2757.4825,6836.9892,24882.8596,11707.917,8907.1775,2361.2847,3190.2538,2763.6383
"2019-09-18",2201.9156,2450.7063,2764.512,6857.296,25566.652,11796.9964,8917.5365,2369.1057,3176.3539,2786.366
"2019-09-19",2204.0041,2463.0626,2770.355,6903.1162,25509.7458,11847.3308,8927.0676,2415.2668,3258.1865,2773.9731
"2019-09-20",2202.6561,2461.7321,2780.464,6862.7471,25716.5352,11979.1342,8937.5682,2438.7111,3231.9811,2797.837
"2019-09-23",2192.405,2429.7105,2741.3111,6796.8555,25372.386,11792.8117,8828.3572,2434.0572,3196.7263,2776.5209
"2019-09-24",2188.8665,2429.2742,2746.1661,6812.6848,25629.5515,11916.4376,8818.3232,2439.9169,3258.8734,2797.0221
"2019-09-25",2165.5417,2427.7624,2716.4199,6728.9202,25503.9743,11824.6181,8814.804,2359.6904,3192.4164,2744.704
"2019-09-26",2159.9047,2385.0952,2687.0239,6700.1346,25008.1594,11658.1525,8840.874,2305.9432,3095.7743,2739.5629
"2019-09-27",2138.1902,2375.7006,2688.8895,6689.371,25261.9332,11654.6977,8848.4914,2358.8106,3144.6492,2707.8636
"2019-09-30",2148.6892,2366.1175,2672.7144,6678.7673,25017.088,11606.7109,8736.3933,2299.017,3083.5093,2702.874
"2019-10-08",2141.6997,2374.6244,2670.6519,6732.366,25401.6835,11622.0168,8827.6093,2272.1677,3057.3419,2735.2109
"2019-10-09",2149.1907,2379.0683,2681.0921,6670.9414,25157.6053,11536.212,8902.8691,2278.5582,3074.7658,2721.8647
"2019-10-10",2152.271,2388.7517,2711.4244,6721.5344,25415.4747,11909.2643,8920.0078,2313.4526,3145.3907,2714.0846
"2019-10-11",2183.2748,2401.7044,2726.7962,6776.9729,25551.7987,11943.8407,9074.4226,2310.5831,3146.1447,2729.4122
"2019-10-14",2186.9418,2417.6016,2753.8257,6852.9929,25620.1566,12063.5202,9203.1568,2349.1601,3167.0778,2723.6772
"2019-10-15",2164.7898,2386.4614,2727.8632,6819.5921,25945.6485,12143.5148,9170.3925,2293.7207,3120.97,2691.6332
"2019-10-16",2160.8157,2374.6242,2709.2025,6843.0839,25388.6272,12214.3507,9168.4794,2292.572,3104.1326,2683.5529
"2019-10-17",2152.8644,2371.674,2710.2043,6818.3378,25479.6606,12173.8511,9170.7534,2311.1578,3130.3531,2681.9684
"2019-10-18",2125.8071,2348.1664,2668.5925,6741.6808,25282.9076,12127.3866,8999.6684,2260.9575,3119.2368,2658.0523
"2019-10-21",2127.3046,2343.4822,2662.5977,6765.891,25399.0659,11983.3371,9069.9461,2271.019,3112.5959,2642.566
"2019-10-22",2122.0202,2352.1248,2672.6607,6803.7214,25523.4348,12144.1422,9066.964,2302.4267,3136.2734,2648.6233
"2019-10-23",2111.8397,2341.7013,2654.5853,6764.6088,25297.7064,11955.9346,9015.8886,2295.4429,3113.5865,2662.9267
"2019-10-24",2119.3031,2330.4814,2641.9761,6733.1379,25044.1818,11904.6741,9077.9204,2298.4142,3116.4609,2650.8659
"2019-10-25",2127.2069,2351.0929,2661.5556,6736.9137,25709.9378,12162.5142,9052.4222,2332.4356,3172.4349,2652.0372
"2019-10-28",2133.0727,2378.357,2678.9183,6780.3177,25931.9105,12397.3016,9055.3425,2406.6242,3229.6777,2652.7621
"2019-10-29",2125.6576,2351.9962,2641.2926,6854.3322,26302.017,12464.4037,8984.1177,2353.5915,3205.5849,2630.3004
"2019-10-30",2122.0691,2339.4308,2631.1593,6773.3908,26165.2315,12386.5364,8947.2932,2353.2958,3169.9096,2633.9974
"2019-10-31",2107.4736,2336.8675,2616.3154,6833.1316,26223.5855,12507.3831,8925.4437,2319.9384,3159.583,2632.1444
"2019-11-01",2111.2088,2366.8843,2646.8359,7127.0482,26331.7535,12715.793,9097.3786,2348.5494,3196.4721,2647.6973
"2019-11-04",2112.3992,2390.012,2673.269,7181.4811,26510.9956,12761.7455,9140.0062,2368.2397,3251.324,2658.0101
"2019-11-05",2126.7918,2401.2126,2687.3071,7186.7646,26678.7585,12747.0883,9217.4205,2399.1381,3250.9761,2669.6092
"2019-11-06",2118.1971,2399.0709,2675.3204,7172.1008,26349.2815,12721.0856,9200.0539,2376.5855,3183.5789,2671.8797
"2019-11-07",2114.849,2399.2794,2669.5071,7201.0872,26504.0051,12794.2953,9197.6593,2395.1117,3182.3979,2659.8797
"2019-11-08",2103.8129,2385.239,2654.9549,7206.4258,26461.8283,12817.8803,9102.7652,2401.5589,3184.5206,2665.122
"2019-11-11",2062.005,2329.8385,2602.4361,6996.264,26177.6255,12552.6499,8963.9524,2362.1909,3125.42,2634.8131
"2019-11-12",2072.0092,2323.112,2603.6495,6909.6089,26286.8575,12636.8098,8979.3042,2358.6738,3113.4779,2634.9719
"2019-11-13",2052.6319,2318.1883,2586.091,6888.9736,26471.9255,12798.2789,8920.7993,2391.6963,3124.8395,2613.681
"2019-11-14",2043.7056,2322.2637,2596.4472,6898.5382,26473.428,12991.3511,8893.9885,2419.0962,3152.8283,2591.8208
"2019-11-15",2013.998,2297.5479,2566.1527,6871.6206,26176.7213,12854.9968,8869.9043,2393.9218,3069.8518,2579.157
"2019-11-18",2040.6008,2314.8433,2593.2342,6900.8055,26274.6844,12931.7814,8966.7834,2403.0541,3085.9945,2598.4397
"2019-11-19",2049.1576,2359.724,2619.6534,7003.355,26516.6434,13202.8478,8997.2853,2455.0726,3134.3568,2609.9382
"2019-11-20",2049.3579,2356.5732,2596.1147,6933.543,26450.4378,13148.1177,8861.4529,2421.2616,3098.5814,2597.9373
"2019-11-21",2056.0173,2361.8275,2600.6528,6851.823,26378.3951,12903.1418,8810.8764,2421.4415,3088.4198,2611.2159
"2019-11-22",2071.3927,2385.4528,2601.6306,6788.0939,25750.1201,12512.2012,8757.6483,2361.8393,3048.3568,2613.4094
"2019-11-25",2123.9759,2449.9903,2646.8073,6872.1959,25592.2842,12433.4398,8865.779,2318.981,3013.5157,2652.6054
"2019-11-26",2121.9606,2446.5147,2655.2711,6924.7035,25833.4949,12565.449,8841.9382,2354.1033,3028.9437,2669.8098
"2019-11-27",2111.0779,2441.6085,2633.6782,6830.6582,25818.1787,12488.2483,8812.5884,2362.4516,3034.4142,2653.24
"2019-11-28",2095.9044,2433.7189,2630.7582,6816.2343,25676.6396,12487.9288,8773.0176,2354.9898,3035.9574,2643.7034
"2019-11-29",2092.0776,2409.2696,2619.5412,6779.6203,25026.8834,12141.5876,8730.8489,2357.2069,3037.9029,2643.6361
"2019-12-02",2086.7278,2416.3439,2623.8911,6784.9508,25203.5478,11937.2559,8762.5813,2368.6211,3028.19,2654.2391
"2019-12-03",2088.8345,2415.8778,2631.414,6881.344,25107.6557,11932.2767,8811.5311,2382.5002,3032.2546,2656.6023
"2019-12-04",2076.4898,2433.8878,2613.706,6949.4909,25169.4732,12004.2483,8770.218,2389.8513,3021.0409,2650.0877
"2019-12-05",2078.269,2446.6155,2639.1294,6962.5507,25229.7717,12119.9015,8834.8535,2441.0494,3098.3302,2649.1258
"2019-12-06",2080.7796,2453.2317,2655.7204,6991.2453,25694.0728,12212.6935,8852.5257,2466.8943,3116.9532,2642.1345
"2019-12-09",2098.7723,2473.2558,2662.9098,6993.7378,25515.0665,11945.3476,8848.214,2460.1588,3116.4718,2651.7618
"2019-12-10",2089.2899,2488.9509,2661.0921,7045.8253,25387.903,12062.1224,8822.8971,2492.7257,3163.7647,2640.7743
"2019-12-11",2093.4608,2486.9677,2668.2454,7031.184,25170.5391,12051.9602,8888.6841,2463.044,3141.7122,2646.9114
"2019-12-12",2086.2807,2477.1788,2660.0718,7022.0245,24932.8123,12024.611,8862.1354,2460.6937,3177.6515,2663.8887
"2019-12-13",2102.756,2502.4825,2696.9961,7170.7167,25319.9796,12230.494,9093.2481,2515.3273,3214.2502,2686.6727
"2019-12-16",2119.4533,2522.204,2723.4077,7199.9705,25135.3565,12279.211,9107.9852,2579.9157,3257.7238,2716.6937
"2019-12-17",2151.7253,2559.3262,2752.5349,7256.3309,25543.1795,12379.6637,9249.9206,2631.5191,3281.6585,2724.1418
"2019-12-18",2142.8652,2543.3628,2743.7773,7287.0857,25469.2154,12214.159,9250.4087,2621.4013,3297.1937,2692.2864
"2019-12-19",2153.931,2541.1948,2749.4158,7307.6258,25275.1089,12229.1474,9247.1499,2591.2736,3285.1624,2698.2982
"2019-12-20",2146.6533,2527.2895,2734.8863,7303.4069,25232.3924,12154.2053,9261.8512,2561.0328,3243.7656,2684.9407
"2019-12-23",2119.9208,2527.4686,2703.4211,7241.3357,25077.6946,12110.8068,9113.9842,2492.9138,3155.5266,2664.8191
"2019-12-24",2139.8367,2580.7773,2721.409,7304.6856,25092.5183,12105.9191,9148.1999,2542.1125,3202.5514,2661.617
"2019-12-25",2136.2089,2586.1195,2732.2588,7302.5843,24878.0306,12093.0293,9119.0731,2576.6325,3244.2889,2648.6763
"2019-12-26",2156.0421,2617.8091,2748.8547,7363.2447,24893.353,12208.7286,9240.6773,2584.7431,3256.508,2662.1001
"2019-12-27",2165.108,2666.876,2750.1295,7313.9865,25358.5089,12131.582,9206.1923,2531.4285,3227.4136,2661.4161
"2019-12-30",2198.6342,2708.1914,2788.3443,7396.3328,25849.1603,12173.9643,9380.5036,2546.0916,3279.6793,2683.369
"2019-12-31",2204.2811,2734.5295,2806.0223,7411.3723,25942.1231,12453.9415,9361.3569,2560.6622,3322.0773,2689.1401
"2020-01-02",2227.532,2768.0987,2865.7676,7625.3384,25743.1385,12451.6022,9477.8701,2654.0364,3365.3386,2705.7886
"2020-01-03",2244.8678,2790.4291,2870.6835,7573.7842,25248.2697,12410.3403,9482.2347,2660.9162,3394.3569,2708.6289
"2020-01-06",2304.8082,2809.8844,2849.9692,7506.9541,25201.3276,12273.9484,9418.5752,2688.0276,3387.1218,2672.2462
"2020-01-07",2286.5882,2797.619,2860.4322,7607.6875,25743.3665,12446.3683,9476.0946,2695.9768,3386.7255,2681.4419
"2020-01-08",2268.3548,2774.7851,2830.7525,7643.5506,25635.0009,12323.953,9292.6909,2664.4828,3318.5017,2657.0752
"2020-01-09",2242.883,2776.591,2857.5789,7793.9614,25946.3265,12642.3205,9378.8905,2733.4926,3421.4334,2667.9234
"2020-01-10",2218.8909,2769.6076,2844.7602,7802.4593,26052.9037,12714.0925,9362.2062,2745.5422,3411.026,2660.366
"2020-01-13",2219.7997,2784.7954,2855.3597,7842.2226,26450.2242,12794.8725,9448.4122,2822.1428,3468.0734,2658.2722
"2020-01-14",2216.8013,2816.4272,2846.3982,7846.5487,26150.5886,12668.979,9410.1523,2817.1133,3448.8089,2668.5988
"2020-01-15",2189.8088,2772.5666,2816.8917,7776.6147,26271.5647,12711.0941,9312.3273,2854.1009,3442.266,2645.2636
"2020-01-16",2175.8167,2756.2875,2801.0395,7750.3281,26245.8973,12724.4109,9258.0021,2843.294,3424.6816,2633.8028
"2020-01-17",2180.1351,2759.7129,2796.0083,7800.0632,26074.3211,12922.0576,9277.1711,2832.0342,3472.4184,2607.1633
"2020-01-20",2171.2237,2772.6679,2815.2782,7787.5102,25981.5831,13004.5747,9350.3253,2925.1049,3576.2263,2617.7317
"2020-01-21",2140.6164,2705.2002,2764.2344,7588.6927,25448.5785,13132.1947,9172.2313,2893.9,3480.7714,2592.1513
"2020-01-22",2141.1538,2715.8747,2772.7896,7591.2774,25347.4547,13005.0303,9197.8237,2997.4597,3585.2683,2576.1844
"2020-01-23",2084.4944,2628.2193,2691.2295,7329.0614,24410.0408,12673.266,8924.4706,2905.6431,3432.2368,2522.2369
"2020-02-03",1922.8055,2396.6439,2454.2589,6684.3806,22676.8847,12079.312,8228.6934,2629.5941,3108.4709,2412.0051
"2020-02-04",1939.748,2444.5785,2506.9425,6918.0887,23323.4947,12441.5009,8390.6302,2771.4082,3188.0216,2451.3157
"2020-02-05",1941.2117,2480.1077,2550.3707,7033.4743,23648.3535,12852.1106,8414.4716,2807.7341,3214.8488,2459.3984
"2020-02-06",1962.6452,2502.2728,2605.4191,7176.4589,24241.0949,13222.0488,8522.3314,2887.5167,3295.0707,2474.2305
"2020-02-07",1960.5954,2491.6268,2618.1374,7149.6514,24445.2298,13068.0364,8490.8474,2917.6759,3305.4945,2512.0952
"2020-02-10",1978.3654,2581.1909,2654.7594,7170.4766,24563.1664,12935.5901,8501.0412,2904.9137,3349.7666,2495.7335
"2020-02-11",1996.2889,2606.2257,2663.4138,7295.6072,24981.8898,12983.9719,8567.6372,2938.3502,3356.1389,2496.0417
"2020-02-12",2006.0841,2662.2593,2688.1162,7335.0459,25019.3187,13183.2175,8599.6376,3001.0385,3379.1747,2501.9743
"2020-02-13",2003.9464,2675.9243,2667.3288,7245.4051,24868.6628,13047.7999,8541.1842,2999.7509,3340.3617,2493.1708
"2020-02-14",2004.7354,2705.941,2672.9059,7234.0302,25038.8023,13071.3563,8655.6074,3013.2873,3339.4421,2493.9402
"2020-02-17",2034.8687,2765.0518,2743.0011,7386.5197,25297.01,13264.6886,8852.6866,3123.3433,3538.2895,2519.4549
"2020-02-18",2020.4351,2740.4951,2737.0044,7370.1902,25155.5909,13174.3713,8763.6622,3155.7796,3558.9708,2512.7453
"2020-02-19",2005.8577,2717.4127,2728.715,7351.1165,25514.9441,12964.8806,8773.2394,3127.9788,3539.3804,2505.7086
"2020-02-20",2038.8383,2738.7151,2776.2894,7588.2496,26033.2561,13129.3174,8992.469,3250.7198,3598.9322,2526.2682
"2020-02-21",2034.0039,2743.2108,2782.5037,7571.9078,25905.5286,13167.1736,8947.3197,3336.2103,3697.868,2520.4012
"2020-02-24",2008.0751,2715.6752,2742.67,7554.9509,25498.925,13115.9125,8841.2738,3453.5912,3968.2731,2492.8638
"2020-02-25",1974.2441,2696.032,2709.1619,7520.202,25400.2583,13210.2382,8812.078,3477.8694,4146.7806,2456.1095
"2020-02-26",1983.1147,2677.8345,2727.58,7419.0458,25273.4866,12825.992,8802.3101,3262.4937,3945.1193,2454.6396
"2020-02-27",1975.9789,2694.9758,2751.8656,7410.9198,25590.8926,12901.8091,8806.3071,3244.9424,3952.2151,2470.6667
"2020-02-28",1919.3078,2575.703,2671.7177,7142.7012,24668.5361,12498.9745,8515.0547,3086.6504,3765.6999,2426.909
"2020-03-02",1972.775,2710.1355,2817.3711,7324.538,25340.3595,12771.0964,8767.6114,3173.8414,4000.3484,2475.3542
"2020-03-03",1984.8103,2708.881,2811.6902,7338.455,25701.2607,13105.7217,8783.0993,3208.0741,3950.7793,2495.7971
"2020-03-04",1984.8329,2746.6334,2837.8837,7332.19,26070.2374,13138.1614,8907.1607,3128.0142,3871.0023,2502.071
"2020-03-05",2017.9635,2779.3167,2867.3214,7558.3345,27187.8929,13505.4423,9118.8249,3138.4745,3948.615,2531.1959
"2020-03-06",1996.7453,2749.4578,2816.0467,7451.6277,26742.1807,13522.7836,8911.4121,3102.6247,3885.6499,2498.6667
"2020-03-09",1957.9095,2633.2154,2730.6416,7137.8184,25961.3732,13168.7131,8644.6694,2902.5901,3822.9567,2470.2855
"2020-03-10",1962.7409,2668.4176,2783.8696,7335.9205,26564.1159,13256.5052,8788.209,3038.1071,4048.3697,2500.8028
"2020-03-11",1941.1982,2622.8185,2767.5166,7224.6872,26477.7633,13086.9338,8660.786,2949.686,4003.3059,2490.6229
"2020-03-12",1906.516,2556.5249,2704.7222,7044.3423,25777.8698,12645.9699,8564.128,2887.5521,3998.4194,2465.3033
"2020-03-13",1876.5836,2501.8823,2677.8149,6946.0053,25341.2856,12410.8206,8443.2337,2876.9043,3921.2011,2414.0604
"2020-03-16",1861.3068,2394.5831,2568.7167,6619.1443,24214.1059,12005.8449,8118.1907,2675.116,3614.2064,2396.2464
"2020-03-17",1846.6918,2364.0547,2567.6924,6528.4217,23893.1694,11989.1175,8106.2927,2686.2258,3514.181,2399.2882
"2020-03-18",1820.0373,2344.7784,2514.1094,6442.5897,23538.903,11889.2494,7878.4414,2643.4173,3381.0639,2373.9194
"2020-03-19",1774.5035,2305.1217,2480.1158,6309.6577,23223.9716,11710.6415,7721.5597,2687.3095,3536.847,2328.096
"2020-03-20",1794.075,2353.8536,2522.4958,6416.4136,23858.218,11974.6692,7875.656,2691.5665,3556.313,2344.1038
"2020-03-23",1759.1498,2276.6574,2445.3202,6081.8333,23235.6316,11806.0177,7637.2111,2514.6318,3421.0859,2339.914
"2020-03-24",1807.29,2355.4495,2491.3554,6284.2483,24040.2819,12197.4398,7842.7654,2543.019,3491.7593,2393.6246
"2020-03-25",1827.928,2409.9047,2554.4322,6537.0021,24554.9948,12614.7613,8020.4348,2649.4413,3596.3023,2413.1801
"2020-03-26",1815.0362,2372.356,2515.2306,6447.4855,24444.7523,12835.9281,7998.654,2608.4556,3503.4057,2394.9947
"2020-03-27",1818.3773,2381.3034,2549.5073,6454.2675,24659.4811,12804.2114,8022.013,2595.5263,3461.5779,2407.9877
"2020-03-30",1808.6789,2340.2322,2547.3504,6316.2311,24586.2599,12667.0368,7967.0044,2537.674,3360.3177,2421.3427
"2020-03-31",1802.8422,2364.7321,2526.5276,6347.559,25553.1874,12842.0781,7905.2906,2529.1736,3343.049,2441.3427
"2020-04-01",1784.5953,2368.7411,2513.1486,6310.1818,25316.4333,12647.9537,7908.2604,2562.099,3302.949,2408.2413
"2020-04-02",1843.2573,2389.7477,2544.1317,6364.2985,25758.9896,12834.7363,7984.2457,2693.7587,3439.258,2430.6282
"2020-04-03",1817.9228,2375.2053,2533.5038,6294.5484,25892.5015,12969.3947,7912.1606,2660.4661,3349.906,2419.0934
"2020-04-07",1834.5987,2466.9813,2606.8842,6418.2552,26698.4067,13310.1385,8032.574,2737.5113,3429.9548,2433.9951
"2020-04-08",1830.3245,2466.1903,2609.0407,6351.5028,26485.378,13253.648,7982.9107,2732.325,3450.0548,2430.5687
"2020-04-09",1828.2793,2464.6454,2611.1514,6393.3015,26517.8179,13599.9355,7998.8915,2722.6926,3456.9668,2419.3604
"2020-04-10",1812.1055,2436.9168,2591.3382,6406.0568,26626.8059,13454.108,7993.3128,2634.1708,3315.831,2409.0028
"2020-04-13",1805.5914,2450.429,2591.2034,6467.1299,26408.4097,13511.6939,7943.6781,2572.8848,3269.5405,2405.4678
"2020-04-14",1828.97,2517.7854,2632.8102,6562.2167,26930.0539,13765.0455,8076.1273,2664.1533,3357.5531,2421.1708
"2020-04-15",1813.4677,2484.6438,2615.4057,6473.3674,26732.712,13649.3531,8012.4864,2674.3242,3346.6791,2404.362
"2020-04-16",1808.163,2478.2758,2624.3727,6482.9659,26640.5733,13700.9703,8019.3081,2692.0395,3357.9908,2420.9369
"2020-04-17",1824.336,2491.6035,2667.8418,6541.2518,27086.7288,13601.8534,8099.4778,2731.2271,3381.0102,2406.3694
"2020-04-20",1824.8405,2499.964,2674.5181,6564.5889,27188.6371,13697.7247,8115.39,2752.3428,3451.1071,2388.8332
"2020-04-21",1786.6846,2468.3825,2647.9724,6469.5734,26742.2288,13560.7539,8030.5758,2711.7785,3456.8596,2388.7281
"2020-04-22",1770.0565,2480.8768,2661.5965,6551.5517,27552.0553,13836.742,8031.4204,2721.3602,3456.4405,2400.936
"2020-04-23",1791.3378,2473.7421,2650.4521,6566.5129,27637.4878,13834.7949,8006.6862,2687.7162,3385.7604,2398.543
"2020-04-24",1769.7411,2474.6621,2624.4892,6526.0518,27705.1081,13622.3023,7921.3444,2642.5722,3308.6112,2412.0711
"2020-04-27",1766.448,2452.0497,2622.9221,6499.529,28009.6229,13894.9604,8009.9994,2659.2073,3320.1559,2424.9948
"2020-04-28",1745.1395,2430.3597,2626.6623,6545.5934,28419.6752,13928.632,8080.2075,2706.4771,3306.3098,2420.0561
"2020-04-29",1757.4083,2440.1621,2631.2585,6615.5239,27928.6513,13745.0974,8232.357,2709.2904,3299.9445,2422.2468
"2020-04-30",1787.079,2485.6316,2683.5592,6764.0905,27787.2138,13673.1161,8288.9964,2819.5676,3450.4568,2426.1707
"2020-05-06",1779.201,2516.4283,2707.0465,6837.1731,28144.2243,13970.4095,8220.4517,2890.0824,3527.0661,2408.367
"2020-05-07",1769.8199,2518.2726,2692.7451,6810.4535,28409.9553,13974.5055,8163.8358,2874.584,3518.0339,2394.24
"2020-05-08",1783.5313,2538.2923,2708.8734,7002.6074,28523.9374,14086.2732,8263.4384,2906.8517,3561.6195,2401.4946
"2020-05-11",1789.4017,2534.0518,2720.9126,7051.2211,28297.3198,13862.9896,8268.4341,2898.9952,3636.9043,2404.6606
"2020-05-12",1782.1908,2515.6101,2713.731,7093.7484,28549.5673,14053.3893,8218.9795,2906.5338,3589.5393,2404.6001
"2020-05-13",1775.061,2526.0089,2712.6867,7060.5477,28830.1394,14249.5758,8207.9145,2917.9501,3576.8038,2404.5232
"2020-05-14",1764.1655,2485.4572,2674.1631,7016.8356,28475.6933,14233.2773,8099.1031,2897.4766,3513.2153,2392.7505
"2020-05-15",1769.3101,2488.0257,2656.6128,6961.6913,28225.9497,14078.3736,8094.7843,2915.8269,3535.5514,2391.6064
"2020-05-18",1770.4935,2522.4632,2678.4676,6937.6388,28966.9531,14333.1142,8099.9238,2810.3568,3443.2843,2381.2295
"2020-05-19",1796.1928,2532.7442,2702.5028,7044.7539,28993.8447,14434.3585,8146.9564,2888.8296,3463.5087,2379.1673
"2020-05-20",1785.5349,2528.697,2671.507,7016.1909,28832.9826,14266.5093,8144.9066,2849.6955,3455.7433,2378.9526
"2020-05-21",1781.0599,2503.8961,2635.0119,6969.1923,28901.5909,14409.3624,8099.3765,2809.4837,3391.7505,2367.3757
"2020-05-22",1742.0739,2448.2393,2591.8586,6823.5639,28101.4817,13994.2719,7913.038,2744.7614,3343.3051,2332.5618
"2020-05-25",1742.016,2439.116,2590.6634,6811.0633,28718.0403,14190.2619,7912.4854,2687.6384,3236.4136,2364.2704
"2020-05-26",1743.5401,2473.2991,2614.4898,6989.8041,28754.0867,14448.5383,7960.173,2765.203,3293.8568,2370.5274
